LIMIT_BAL,AGE,SEX,EDUCATION,MARRIAGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,UTIL_RATIO,PAY_RATIO,AVG_BILL,AVG_PAY,MAX_DELAY,SCORE,DEFAULT,RISK_BAND
70000,26,2,2,2,2,2,2,0,0,0,1.0265853344952216,0.04870378358821647,63973.666666666664,2060.8333333333335,2,241.0,1,High Risk
350000,27,2,1,2,0,0,0,0,0,0,0.23832789049174144,0.047952431188261244,63775.0,8776.333333333334,0,476.0,0,Low Risk
80000,45,2,2,1,0,0,0,0,0,0,0.994387570155373,0.03934483928953025,80503.16666666667,3050.0,0,445.0,0,Medium Risk
90000,32,2,1,2,-1,-1,-1,-1,-1,-1,0.017333140742880636,14.832158872517617,5374.166666666667,8021.833333333333,-1,454.0,0,Low Risk
230000,43,2,2,1,0,0,0,0,0,0,0.030760735822887728,0.180751837196156,8630.833333333334,2175.1666666666665,0,445.0,0,Medium Risk
30000,52,2,3,1,0,0,0,0,0,0,0.9321022632578914,0.061505453245127836,23686.5,1403.3333333333333,0,406.0,0,Medium Risk
360000,54,1,3,2,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,-2,410.0,1,Medium Risk
240000,50,2,3,2,0,0,0,0,0,0,0.9293502943737735,0.04254727724325924,208415.33333333334,7340.666666666667,0,447.0,0,Medium Risk
210000,26,2,1,2,1,2,2,0,0,0,0.5718925147975485,0.037469088002398024,121165.83333333333,3716.0,2,345.0,0,High Risk
20000,27,1,2,2,1,2,0,0,0,2,0.9324033798310084,0.0,19366.833333333332,750.0,2,288.0,0,High Risk
80000,52,2,3,1,2,2,3,3,3,2,0.4581067736653292,0.1009549795361528,39561.5,1683.3333333333333,3,190.0,1,High Risk
220000,30,2,2,2,-1,-1,-1,-1,0,0,0.002709078595097295,1.4941373534338358,11048.333333333334,8095.5,0,464.0,0,Low Risk
300000,42,1,1,1,-1,0,0,-1,0,0,0.03990986696711011,1.75204609988308,27760.5,12862.0,0,487.0,1,Low Risk
120000,34,2,2,1,1,-2,-1,-1,-1,-1,0.0,0.0,1466.6666666666667,1522.5,1,356.0,0,High Risk
90000,27,2,1,2,0,0,0,0,0,0,0.9535671825868601,0.0387658320030761,75010.83333333333,2961.0,0,447.0,0,Medium Risk
330000,33,2,2,2,1,-2,-2,-1,0,0,0.0,0.0,30543.666666666668,18017.166666666668,1,414.0,0,Medium Risk
150000,43,1,2,1,0,0,0,0,0,0,0.702768648209012,0.05501958887086523,89122.83333333333,18672.833333333332,0,479.0,0,Low Risk
540000,50,2,2,1,0,0,0,0,0,0,0.12340162333032717,0.04652000360154867,66918.5,2981.0,0,477.0,0,Low Risk
360000,34,1,1,2,-2,-2,-2,-2,-2,-2,0.0076083121991327805,0.4401459854014598,2012.6666666666667,1637.8333333333333,-2,439.0,0,Medium Risk
260000,49,2,2,1,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,1,343.0,0,High Risk
200000,38,2,1,2,-1,-1,-2,-2,-1,-1,0.001994990025049875,0.0,147.83333333333334,134.16666666666666,-1,416.0,0,Medium Risk
50000,25,2,2,2,2,2,2,2,2,2,0.3135737285254295,0.07015306122448979,17388.166666666668,958.3333333333334,2,200.0,1,High Risk
20000,26,1,2,2,0,0,0,2,0,0,0.8980050997450127,0.0842333815833426,12892.0,3790.0,2,382.0,0,Medium Risk
10000,43,1,4,1,-1,0,0,0,-2,-2,1.7558244175582443,0.1444678549057571,5165.5,589.5,0,388.0,1,Medium Risk
120000,32,2,2,1,-1,-1,-1,-1,-1,-1,0.03464971125240623,0.6448665544602068,3201.6666666666665,3362.0,-1,454.0,0,Low Risk
50000,34,1,1,2,2,0,0,0,0,0,0.2746145077098458,0.11141858432857558,8538.5,1257.0,2,279.0,1,High Risk
60000,48,2,3,1,0,0,0,0,0,0,1.0441825969567173,0.036710133592964427,46040.5,2796.8333333333335,0,440.0,0,Medium Risk
230000,29,1,2,2,-2,-2,-2,-2,-2,-2,0.0008695614366894057,4.17910447761194,1696.1666666666667,1662.8333333333333,-2,439.0,0,Medium Risk
100000,52,1,2,1,0,0,0,0,0,0,0.8138118618813812,0.05665802440313088,70716.5,3086.0,0,437.0,0,Medium Risk
30000,25,1,2,2,1,-1,2,2,-1,0,0.0,1133.862499999982,3754.5,2340.3333333333335,2,294.0,1,High Risk
60000,23,2,2,2,0,0,0,2,0,0,0.37067715538074364,0.08991997122560921,21844.666666666668,1833.3333333333333,2,382.0,0,Medium Risk
270000,34,2,2,2,-1,-1,-1,-1,-1,-1,0.0014111058847930192,8.916230366492147,3313.8333333333335,3269.3333333333335,-1,464.0,1,Low Risk
370000,29,2,3,2,-1,-1,-1,-2,-2,-2,0.07674844122042913,0.6844848228748504,6939.5,3240.8333333333335,-1,468.0,0,Low Risk
100000,35,1,2,2,2,0,0,0,0,0,0.9258907410925891,0.03511140391614736,79061.0,2905.5,2,282.0,0,High Risk
270000,36,1,3,2,0,0,0,0,0,0,1.0229295447053899,0.039827222268486166,271028.5,10966.666666666666,0,455.0,0,Low Risk
500000,27,2,1,2,-1,-1,-1,-2,-2,-1,0.0665978668042664,1.8305405405405406,26728.5,21481.0,-1,502.0,0,Low Risk
400000,39,2,2,1,-2,-2,-2,-2,-2,-2,0.13076467308831727,0.0698950427285067,17245.5,10465.833333333334,-2,468.0,0,Low Risk
200000,41,1,1,1,-2,-2,-2,-2,-2,-2,0.05399473002634987,0.11231481481481481,2889.1666666666665,1349.3333333333333,-2,438.0,0,Medium Risk
250000,24,2,2,2,-2,-2,-1,0,0,0,0.0,0.0,13883.0,3991.5,0,444.0,1,Medium Risk
180000,24,2,1,2,0,0,0,0,0,0,0.9403447758623563,0.047263446450515174,171406.66666666666,6850.0,0,445.0,0,Medium Risk
80000,22,2,2,2,2,0,0,0,0,0,0.9244134448319395,0.07301737543100534,70214.83333333333,3004.6666666666665,2,268.0,1,High Risk
130000,27,1,3,2,1,2,0,0,0,0,1.0232152060368767,0.04510599909788002,132334.66666666666,5366.666666666667,2,349.0,0,High Risk
10000,28,1,2,2,0,0,2,0,0,0,0.5235476452354765,0.42008783654764176,7257.5,747.5,2,351.0,0,High Risk
10000,37,2,2,1,-1,4,3,2,2,2,0.3304669533046695,0.0,2664.6666666666665,156.0,4,309.0,0,High Risk
300000,43,2,2,2,-2,-2,-2,-2,-2,-2,0.009786634044553185,0.5706503234593122,4171.333333333333,3710.8333333333335,-2,457.0,0,Low Risk
80000,29,2,1,2,0,0,0,0,2,2,0.7695528805889926,0.037049670272553036,66274.5,3040.3333333333335,2,380.0,0,Medium Risk
30000,25,1,3,2,2,2,2,0,0,2,0.7479750674977501,0.10650149280335101,24132.666666666668,1073.0,2,209.0,1,High Risk
190000,40,2,2,1,0,0,2,0,0,0,0.9698685796390545,0.08139919794656957,150674.66666666666,6383.333333333333,2,396.0,0,Medium Risk
50000,47,2,2,2,0,0,0,0,0,0,0.7859042819143617,0.05089447031580019,42275.833333333336,2475.5,0,415.0,0,Medium Risk
220000,50,1,1,1,-1,-1,-1,-1,-1,-1,0.01583629165321976,1.939167862266858,4359.0,4029.1666666666665,-1,455.0,0,Low Risk
80000,39,2,3,1,0,0,0,-2,-1,-1,0.06184922688466394,0.2020610224287735,1744.5,452.5,0,431.0,0,Medium Risk
500000,33,2,1,1,-2,-2,-1,-1,-2,-1,0.000249999500001,34.65079365079365,373702.5,385692.0,-1,499.0,0,Low Risk
500000,58,1,1,1,-2,-2,-2,-2,-2,-2,0.027417945164109673,0.3651349380014588,9719.666666666666,7570.833333333333,-2,456.0,0,Low Risk
300000,38,2,1,2,1,3,2,0,0,-1,0.03453655154482818,0.0,4736.666666666667,393.8333333333333,3,317.0,0,High Risk
170000,38,1,1,1,-1,-1,-1,-1,-1,-1,0.014294033564508445,0.9995886466474702,2430.0,2458.1666666666665,-1,438.0,0,Medium Risk
160000,48,2,1,1,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,1,343.0,0,High Risk
240000,25,1,2,2,2,0,0,0,0,0,0.7453218944921063,0.034073312127192126,149798.5,7216.0,2,281.0,1,High Risk
230000,37,1,2,1,0,0,0,0,0,0,0.09293003073899679,0.14035087719298245,26925.5,2833.3333333333335,0,474.0,0,Low Risk
50000,30,1,2,2,0,0,0,0,0,0,0.32793344133117336,0.09586534943285767,17644.0,1199.3333333333333,0,446.0,0,Medium Risk
180000,68,2,2,1,0,0,0,0,0,0,0.7107349403614425,0.1172479559773008,137270.66666666666,13666.666666666666,0,474.0,0,Low Risk
180000,35,2,2,2,-2,-2,-2,-1,-1,-2,0.0,0.0,336.0,345.3333333333333,-1,421.0,0,Medium Risk
100000,32,1,1,2,0,0,0,0,0,0,0.8384416155838441,0.053669823247382106,86387.0,3233.3333333333335,0,446.0,0,Medium Risk
500000,37,2,1,2,0,0,0,0,0,0,0.08728582542834915,0.09165062780680047,47452.5,3500.0,0,482.0,0,Low Risk
50000,30,1,3,2,2,0,0,0,0,0,1.002179956400872,0.02993354752449562,31024.5,1054.1666666666667,2,260.0,1,High Risk
50000,39,2,2,1,1,2,2,2,0,0,0.5418691626167477,0.0,28322.666666666668,1200.0,2,288.0,1,High Risk
370000,46,2,3,1,-2,-2,-2,-2,-2,-2,0.017216169686027877,0.33275780882122113,3989.5,3302.1666666666665,-2,448.0,0,Medium Risk
180000,40,1,3,1,-1,-1,-1,0,-1,-1,0.005505524969305726,0.998991935483871,934.1666666666666,769.0,0,428.0,0,Medium Risk
10000,21,2,2,2,2,0,0,0,-1,-1,0.9916008399160084,0.14115749142972372,6278.833333333333,1200.0,2,237.0,1,High Risk
30000,26,2,3,2,0,0,0,0,0,0,0.3004566514449518,0.18857459789240155,11678.666666666666,1450.0,0,435.0,0,Medium Risk
20000,31,2,3,1,1,2,0,0,0,0,0.7951102444877756,0.0,16754.0,690.3333333333334,2,304.0,1,High Risk
300000,36,1,2,2,2,2,2,2,2,2,0.9505868313772288,0.045596083849385294,292009.0,7327.5,2,227.0,1,High Risk
200000,42,2,3,2,1,-1,-1,-1,-1,2,0.0,94.33962264150944,4559.0,10584.833333333334,2,359.0,0,High Risk
100000,41,2,2,1,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,-2,405.0,1,Medium Risk
250000,36,1,2,1,0,0,0,0,0,0,0.6755932976268095,0.05920663114268798,149930.83333333334,6500.0,0,452.0,0,Low Risk
130000,29,1,1,2,0,0,-1,-1,2,0,0.07461481065530265,0.0,7030.666666666667,2293.3333333333335,2,385.0,0,Medium Risk
130000,26,1,2,2,2,2,0,0,0,0,1.0371920215998338,0.0,107045.0,12092.5,2,301.0,1,High Risk
100000,38,1,2,1,0,0,0,0,0,0,0.15787842121578785,0.1266704667806701,10176.5,2501.1666666666665,0,464.0,0,Low Risk
130000,43,1,2,1,0,0,0,-1,-1,-1,0.459704156121876,0.05849773271087462,30533.166666666668,1044.0,0,420.0,0,Medium Risk
20000,42,1,2,2,0,0,0,0,0,0,0.7858107094645268,0.08118081180811808,18011.166666666668,1101.3333333333333,0,411.0,0,Medium Risk
120000,26,2,1,2,-2,-2,-1,0,0,0,0.08679094340880493,0.5540514592933948,67727.0,23521.666666666668,0,487.0,0,Low Risk
50000,34,2,2,1,0,0,-1,-1,-1,-1,0.04869902601947961,0.0,4190.333333333333,4406.833333333333,0,455.0,0,Low Risk
280000,34,2,2,2,-1,-1,2,-1,-1,-1,0.0001357138010221392,875.974358974359,33691.833333333336,28338.166666666668,2,435.0,0,Medium Risk
200000,39,1,2,1,-2,-2,-2,-2,-2,-2,0.07554462227688861,0.20880211780277963,7494.5,5446.5,-2,460.0,0,Low Risk
420000,34,1,2,1,0,0,0,0,0,0,0.21178044814179015,0.33727191986419186,90665.0,15929.166666666666,0,513.0,0,Low Risk
50000,42,1,1,2,1,2,2,2,2,2,0.8869822603547929,0.0,46012.666666666664,1549.3333333333333,2,258.0,0,High Risk
420000,25,2,3,2,2,2,2,0,0,0,0.16284246942269184,0.08216974925067622,63378.0,2286.1666666666665,2,272.0,0,High Risk
200000,45,1,1,3,0,0,0,0,0,0,0.37207813960930197,0.04113307443191744,78147.5,3964.8333333333335,0,474.0,0,Low Risk
350000,31,2,2,1,0,0,0,0,0,0,0.19327944777300637,0.04492305872961906,58547.333333333336,1840.6666666666667,0,456.0,0,Low Risk
180000,31,2,2,2,-2,-1,-1,-2,-2,-2,0.0,1133.862499999982,748.3333333333334,748.3333333333334,-1,429.0,0,Medium Risk
210000,51,2,1,1,-1,-1,-2,-2,-2,-2,0.009047575963923981,0.0,316.6666666666667,0.0,-1,409.0,0,Medium Risk
360000,35,1,1,2,0,0,0,0,0,0,0.11479690334193517,0.48536101432442896,54231.0,17319.166666666668,0,509.0,0,Low Risk
450000,42,2,1,1,1,-2,-2,-1,-1,-2,0.0,0.0,6933.333333333333,7033.333333333333,1,390.0,1,Medium Risk
330000,49,1,1,1,-2,-2,-2,-2,-2,-2,0.017615098136066255,0.011179910560715513,2228.8333333333335,2543.3333333333335,-2,442.0,0,Medium Risk
150000,44,1,1,1,-1,-1,-1,-1,-1,0,0.032166452223651845,0.6253626191462909,4847.666666666667,3512.5,0,460.0,0,Low Risk
30000,31,2,3,1,0,0,0,0,0,0,0.31292290256991434,0.12376184897220151,10464.0,764.1666666666666,0,427.0,0,Medium Risk
50000,38,2,2,2,0,0,0,0,0,0,0.7788844223115537,0.06447388692035126,30765.0,2251.8333333333335,0,420.0,0,Medium Risk
240000,50,2,3,1,0,0,0,0,0,0,1.0089624626564055,0.0330369642333566,218199.5,7000.0,0,450.0,0,Low Risk
140000,39,2,2,1,-1,-1,-1,-1,-1,-1,0.004049971071635202,2.637323943661972,1126.8333333333333,1095.6666666666667,-1,438.0,0,Medium Risk
210000,31,2,1,2,-1,-1,-1,-1,-1,-1,0.009442812177084871,0.2127016129032258,618.1666666666666,533.1666666666666,-1,428.0,0,Medium Risk
390000,53,2,1,1,-1,-1,-2,-2,-1,0,0.0015666626495829498,0.0,382.8333333333333,403.1666666666667,0,419.0,0,Medium Risk
360000,42,2,2,1,-2,-2,-2,-2,-2,-2,0.05051652634298238,0.5249903777423435,9497.333333333334,6932.833333333333,-2,464.0,0,Low Risk
80000,44,1,3,2,0,0,0,0,0,0,0.1293733828327146,0.11583421891604676,11256.166666666666,732.5,0,432.0,0,Medium Risk
360000,34,2,3,2,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,-2,419.0,1,Medium Risk
60000,32,1,2,2,1,2,2,2,2,2,0.7984533591106815,0.06261871464651736,50624.166666666664,2450.0,2,268.0,0,High Risk
360000,38,1,2,1,-2,-2,-2,-2,-2,-2,0.0035777678395337792,1.9550038789759503,1049.3333333333333,836.6666666666666,-2,425.0,0,Medium Risk
50000,38,1,2,2,0,0,0,-2,-2,-2,0.5306493870122597,0.03768749528906309,7159.833333333333,166.66666666666666,0,410.0,0,Medium Risk
150000,57,2,3,1,-1,-1,-1,-1,-1,-1,0.03655308964606903,1.6659372720641867,9805.833333333334,9768.0,-1,455.0,0,Low Risk
430000,42,2,2,1,0,0,0,0,0,0,0.208734398292097,0.03530643849504774,90523.5,3299.5,0,485.0,0,Low Risk
200000,51,2,2,1,-1,-1,-2,-1,-1,-1,0.012164939175304123,0.3019720624486442,1609.8333333333333,2310.1666666666665,-1,428.0,0,Medium Risk
30000,24,2,1,2,2,2,2,0,0,0,0.4107863071230959,0.36511156186612576,14924.0,1228.5,2,223.0,1,High Risk
140000,27,2,1,2,-2,-2,-2,-2,-2,-2,0.0,0.0,590.6666666666666,590.6666666666666,-2,417.0,0,Medium Risk
30000,28,1,1,2,0,0,0,0,0,0,0.9744341855271491,0.06841115101761587,29509.0,1950.0,0,413.0,0,Medium Risk
70000,24,2,1,2,0,0,0,0,0,0,0.9812574106084199,0.045421458727616826,67923.83333333333,2994.8333333333335,0,435.0,0,Medium Risk
80000,35,2,2,1,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,1,342.0,0,High Risk
20000,22,1,1,2,-2,-2,-2,-2,-2,-2,0.0,0.0,336.0,349.5,-2,389.0,0,Medium Risk
240000,37,1,2,1,1,2,0,0,0,0,0.8825296561264329,0.009442469394596075,215714.5,6770.0,2,351.0,0,High Risk
50000,44,2,2,1,0,0,0,0,0,0,0.5464090718185636,0.05178976648854403,21826.833333333332,905.3333333333334,0,410.0,0,Medium Risk
360000,29,1,1,2,0,0,0,0,0,0,0.2501965272318688,0.03366195932143174,64202.166666666664,2066.0,0,459.0,0,Low Risk
30000,33,2,2,1,2,2,0,0,0,0,0.9832338922035933,3.3899454218787076e-05,29631.0,578.0,2,235.0,1,High Risk
150000,38,2,1,1,-2,-2,-2,-2,-2,-2,0.01029326471156859,0.29967637540453074,5351.666666666667,5094.833333333333,-2,453.0,0,Low Risk
50000,45,1,2,1,-1,-1,-1,-1,-1,-1,0.01883962320753585,0.9989395546129375,666.0,509.0,-1,418.0,1,Medium Risk
100000,42,2,2,1,1,2,2,-2,-2,-2,0.03255967440325597,0.0,1046.0,0.0,2,304.0,0,High Risk
50000,24,2,2,1,1,2,0,0,2,2,0.25487490250194994,0.0,13613.666666666666,2048.3333333333335,2,304.0,1,High Risk
110000,32,2,1,1,1,2,0,0,0,0,0.3896964573049336,0.0,42803.666666666664,2100.0,2,345.0,1,High Risk
20000,55,1,3,1,1,2,0,0,0,0,0.9709514524273787,0.05149065444621801,16928.166666666668,683.5,2,301.0,0,High Risk
30000,34,2,2,1,1,2,2,0,0,0,0.7472750908303056,0.14304192685102587,24479.666666666668,1680.6666666666667,2,303.0,0,High Risk
10000,23,2,2,1,1,3,2,2,2,0,1.163883611638836,0.0,10799.0,750.0,3,246.0,0,High Risk
220000,41,1,3,1,-2,-2,-2,-2,-2,-2,0.04910886768696506,3.1850994909763997,19198.166666666668,19308.833333333332,-2,484.0,0,Low Risk
520000,41,1,3,1,2,2,0,0,0,0,0.8383137724735145,0.0,317205.8333333333,8480.666666666666,2,290.0,1,High Risk
30000,35,2,2,1,0,0,0,0,0,0,1.0651311622945903,0.05632745024408562,22222.666666666668,1950.3333333333333,0,415.0,1,Medium Risk
50000,22,1,2,2,0,0,0,0,-1,0,1.0231595368092639,0.058639562157935886,32174.5,3141.6666666666665,0,435.0,0,Medium Risk
30000,22,2,1,1,2,2,0,0,0,0,0.883470550981634,0.0,25975.5,985.0,2,224.0,0,High Risk
20000,41,1,2,1,0,0,0,0,0,0,0.3735813209339533,0.26763013515321826,7373.166666666667,1636.1666666666667,0,433.0,0,Medium Risk
320000,29,1,1,2,0,0,0,0,0,0,0.7059102940303311,0.04174100127051303,189659.16666666666,6905.333333333333,0,456.0,0,Low Risk
20000,41,1,1,2,-2,-2,0,0,0,0,0.9401029948502575,1.9223037651563497,19019.833333333332,6807.666666666667,0,427.0,1,Medium Risk
140000,37,2,1,1,0,0,0,0,0,0,0.9745001821415561,0.03554151518705289,128072.83333333333,4964.333333333333,0,455.0,1,Low Risk
20000,52,1,2,1,0,0,0,0,0,0,0.7883605819709014,0.08148899739996195,17760.0,959.6666666666666,0,396.0,0,Medium Risk
70000,33,2,2,1,0,0,5,4,3,3,0.8111026985328781,0.35224290670846614,70066.16666666667,3783.3333333333335,5,346.0,0,High Risk
260000,30,1,1,1,-1,0,-1,-1,-1,-1,0.10529959500155768,0.36590087293180906,38349.166666666664,37611.0,0,494.0,0,Low Risk
50000,37,2,2,1,0,0,0,0,0,2,0.9566208675826483,0.06292726778583822,34998.0,4065.8333333333335,2,389.0,0,Medium Risk
450000,29,1,2,1,0,0,0,0,0,0,0.3989924466834518,0.04511885401118364,93852.66666666667,10871.5,0,486.0,0,Low Risk
140000,34,2,3,1,0,0,0,0,0,0,0.9366933093335048,0.04804062864594057,124863.16666666667,5153.5,0,456.0,0,Low Risk
390000,41,1,1,1,-2,-2,-2,-2,-2,-2,0.017987133366324702,0.07126567844925884,2294.0,1568.5,-2,439.0,0,Medium Risk
200000,41,2,2,1,-1,-1,-1,-1,-1,-1,0.027959860200698995,0.0,1665.0,953.0,-1,418.0,0,Medium Risk
230000,30,2,4,2,0,0,0,0,0,0,0.7335098543049813,0.06341688943684096,136522.0,26723.166666666668,0,483.0,0,Low Risk
270000,45,1,2,2,1,-2,-1,-1,-1,-1,0.0,0.0,4428.5,4474.666666666667,1,384.0,0,Medium Risk
360000,33,1,1,2,1,2,0,0,-1,-1,0.19776333954627903,0.0,41989.5,8321.166666666666,2,377.0,0,High Risk
320000,53,2,3,2,0,0,0,0,0,0,0.5886637854256705,1.4688757471837939,226956.83333333334,56367.333333333336,0,478.0,0,Low Risk
360000,34,2,1,2,-1,-1,-1,-1,-1,-1,0.02464159821778273,0.7226104598737602,8675.666666666666,47167.5,-1,491.0,0,Low Risk
30000,22,2,2,2,3,2,2,2,-1,-1,0.006666444451851605,0.0,10122.666666666666,5031.166666666667,3,240.0,0,High Risk
200000,33,1,1,2,-1,-1,-1,0,-1,-1,0.061009694951525244,0.4092436286159141,6947.166666666667,4952.833333333333,0,471.0,0,Low Risk
30000,60,2,3,1,3,2,2,7,7,7,0.06499783340555315,0.0,1950.0,0.0,7,187.0,1,High Risk
250000,40,1,2,1,0,0,0,0,0,0,0.5699057203771185,0.04913039206052864,77238.83333333333,3916.6666666666665,0,452.0,1,Low Risk
280000,28,1,2,2,-2,-2,-2,-2,-2,-2,0.00642497705365338,0.99,1167.5,1054.6666666666667,-2,437.0,0,Medium Risk
280000,26,2,1,1,-2,-2,-2,-2,-2,-2,0.016657083367559403,0.3382636655948553,1831.1666666666667,1346.3333333333333,-2,433.0,0,Medium Risk
500000,35,1,2,2,0,0,0,0,0,0,0.4144731710536579,0.09651222266186703,213252.5,12095.166666666666,0,491.0,0,Low Risk
280000,46,2,3,2,-2,-2,-2,-2,-2,-2,0.00500355355873729,3.709700427960057,2593.8333333333335,2552.6666666666665,-2,452.0,0,Low Risk
30000,26,1,2,2,0,0,0,0,0,2,0.9296023465884471,0.10308354248834707,26145.5,2395.8333333333335,2,360.0,0,High Risk
250000,43,2,1,1,-2,-2,-2,-2,-2,-2,0.001323994704021184,0.0,55.166666666666664,0.0,-2,415.0,0,Medium Risk
90000,41,2,1,1,-1,-1,-1,-1,-1,-1,0.06844368395906712,0.5317318617107613,3245.1666666666665,2455.1666666666665,-1,435.0,0,Medium Risk
380000,30,2,2,1,-2,-2,-2,-2,-2,-2,0.00985523722305994,0.1988788040576615,1134.6666666666667,610.1666666666666,-2,433.0,0,Medium Risk
250000,32,2,1,2,0,0,0,0,0,0,0.10585957656169376,0.1889216353056752,30267.0,3091.6666666666665,0,478.0,0,Low Risk
280000,33,2,3,1,0,0,2,2,2,2,0.2712597455009089,0.12307449245596018,84819.5,3971.0,2,378.0,1,High Risk
80000,41,1,2,2,0,0,0,2,0,0,0.7573405332433345,0.04134413837495255,58040.5,2018.3333333333333,2,367.0,0,High Risk
210000,39,1,1,1,-1,-1,-1,-1,-2,-2,0.003999980952471655,1.9797859690844233,519.1666666666666,964.8333333333334,-1,426.0,0,Medium Risk
60000,30,1,2,2,-1,-1,2,-1,-1,-1,0.015349744170930485,1.6247288503253796,11510.666666666666,11232.333333333334,2,398.0,0,Medium Risk
210000,35,2,2,1,-1,-1,-1,-1,0,-1,0.0008952338322198466,5.137566137566138,2408.6666666666665,2720.1666666666665,0,464.0,1,Low Risk
220000,35,1,1,2,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,1,352.0,0,High Risk
50000,46,2,1,2,-1,-1,-1,-1,-1,-1,0.0747385052298954,0.0,6041.666666666667,6380.333333333333,-1,442.0,0,Medium Risk
30000,40,1,2,1,1,4,3,2,2,3,0.4852171594280191,0.0,14065.5,333.3333333333333,4,239.0,1,High Risk
20000,24,1,1,2,-1,-1,-1,-1,-1,-1,0.1903904804759762,1.1853504856917827,4755.166666666667,4847.833333333333,-1,441.0,0,Medium Risk
350000,33,2,1,2,0,0,0,0,0,0,0.8999802857706121,0.0403022270194765,228658.66666666666,23572.5,0,483.0,1,Low Risk
170000,29,2,1,2,-1,-1,-1,0,0,0,0.032582161281404225,0.20703971119133574,7110.0,2604.0,0,460.0,1,Low Risk
120000,27,2,2,2,0,0,0,0,0,0,0.12694894209214924,0.0746307843780768,12823.0,1166.3333333333333,0,444.0,1,Medium Risk
510000,61,2,3,1,0,0,0,2,0,0,0.3668032023466621,0.04543729386168888,190797.66666666666,14834.666666666666,2,451.0,0,Low Risk
100000,36,2,1,1,-1,-1,-1,-1,-1,-1,0.009049909500904991,3.80794701986755,1888.6666666666667,1916.5,-1,428.0,0,Medium Risk
200000,34,2,2,1,1,-1,-1,-1,-1,-1,0.0,253.33333333333334,8184.5,8899.0,1,397.0,0,Medium Risk
20000,21,1,2,2,0,0,0,-2,-2,-2,0.9514524273786311,0.07881876937628081,6468.833333333333,250.0,0,391.0,0,Medium Risk
20000,45,2,2,2,1,1,-1,0,-1,-1,0.22578871056447178,0.15497011290679655,7198.0,5918.5,1,377.0,0,High Risk
300000,29,2,1,2,-2,-2,-2,-2,-2,-2,0.0,0.2226683701405366,-2048.6666666666665,7964.166666666667,-2,457.0,0,Low Risk
50000,25,2,1,2,0,0,0,0,0,0,0.8411031779364413,0.11888627339087429,43195.0,2644.0,0,435.0,1,Medium Risk
20000,32,1,2,1,0,0,0,0,0,0,0.7330633468326584,0.10229830184818932,12872.5,1300.0,0,415.0,0,Medium Risk
270000,39,2,2,1,0,0,0,0,0,0,0.5964385317091419,0.037257824143070044,197981.66666666666,7972.833333333333,0,455.0,0,Low Risk
330000,41,2,1,1,-1,-1,-2,-2,-2,-2,0.012490871239784122,0.0,687.0,0.0,-1,414.0,0,Medium Risk
100000,52,1,1,1,4,5,4,3,2,0,1.017609823901761,0.034432947141888506,99200.5,1732.5,5,207.0,1,High Risk
20000,24,1,2,2,0,0,0,0,0,2,0.7554622268886556,0.1323539143670174,15951.333333333334,1333.3333333333333,2,351.0,0,High Risk
160000,35,2,1,1,1,-2,-2,-2,-1,-1,0.0,0.0,206.66666666666666,206.66666666666666,1,354.0,0,High Risk
30000,44,1,3,2,2,2,2,0,0,0,0.9429685677144095,0.12724894842882895,24592.5,799.0,2,220.0,0,High Risk
30000,42,1,2,1,0,0,0,0,0,0,0.9552348255058165,0.05778289542552078,20734.833333333332,1026.0,0,411.0,0,Medium Risk
90000,27,1,1,2,0,0,0,0,0,0,0.23895290052332752,0.07439438322406658,17908.5,1366.6666666666667,0,444.0,0,Medium Risk
160000,35,1,3,2,0,0,0,0,0,0,0.24053599665002093,0.042923584587003405,40726.166666666664,1700.0,0,456.0,0,Low Risk
50000,48,2,3,1,-1,-1,2,-1,-1,0,0.05791884162316754,0.5177770107007249,11104.5,6158.666666666667,2,396.0,0,Medium Risk
30000,36,2,4,1,-2,-2,-2,-2,-2,-2,0.2946235125495817,0.0,2328.3333333333335,855.1666666666666,-2,403.0,0,Medium Risk
50000,50,2,2,1,0,0,0,0,0,0,1.0242195156096878,0.04041942475543319,49479.166666666664,1920.5,0,415.0,0,Medium Risk
80000,27,1,2,2,1,2,0,0,-2,-2,1.0382620217247285,0.0,41060.333333333336,633.3333333333334,2,309.0,0,High Risk
130000,31,1,1,1,0,0,0,0,-2,-2,0.204059968769471,0.052772437709676205,12043.666666666666,400.0,0,434.0,0,Medium Risk
50000,45,1,3,1,0,0,0,0,0,0,0.9196216075678486,0.030902724920079158,26534.166666666668,1141.3333333333333,0,423.0,0,Medium Risk
30000,26,1,3,2,2,2,2,2,2,2,0.48658378054064866,0.13699568463593398,15495.0,1501.5,2,188.0,0,High Risk
200000,44,2,4,1,-2,-2,-2,-2,-2,-2,0.0,1133.862499999982,685.0,799.3333333333334,-2,425.0,0,Medium Risk
